Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
 Come aboard  come aboard ,Come aboard come aboard,0.00,"Come,aboard,come,aboard",0.00,
cried the gay Bachelor  s commander  lifting a glass and a bottle in the air ,cried gay Bachelor commander lifting glass bottle air,9.09,"cried,gay,Bachelor,commander,lifting,glass,bottle,air",0.00,
 Hast seen the White Whale ,Hast seen White Whale,3.70,"Hast,seen,White,Whale",0.00,
gritted Ahab in reply ,gritted Ahab reply,4.55,"gritted,Ahab,reply",0.00,
 No  only heard of him  but don  t believe in him at all  said the other good   humoredly ,heard believe said good humoredly,14.44,"heard,believe,said,good,humoredly",0.00,
 Thou art too damned jolly ,Thou art damned jolly,3.70,"Thou,art,damned,jolly",0.00,
Hast lost any men ,Hast lost men,5.56,"Hast,lost,men",0.00,
 Not enough to speak of    two islanders  that  s all    but come aboard  old hearty  come along ,speak islanders come aboard old hearty come,10.31,"speak,islanders,come,aboard,old,hearty,come",0.00,
I  ll soon take that black from your brow ,soon black brow,14.29,"soon,black,brow",0.00,
Come along  will ye  a full ship and homeward   bound ,Come ye ship homeward bound,9.26,"Come,ye,ship,homeward,bound",0.00,
 How wondrous familiar is a fool ,wondrous familiar fool,9.09,"wondrous,familiar,fool",0.00,
muttered Ahab  then aloud   Thou art a full ship and homeward bound  thou sayst  well  then  call me an empty ship  and outward   bound ,muttered Ahab aloud Thou art ship homeward bound thou sayst ship outward bound,8.09,"muttered,Ahab,aloud,Thou,art,ship,homeward,bound,thou,sayst,ship,outward,bound",0.00,
Set all sail  and keep her to the wind ,Set sail wind,15.38,"Set,sail,wind",0.00,
And thus  while the one ship went cheerily before the breeze  the other stubbornly fought against it  and so the two vessels parted  the crew of the Pequod looking with grave  lingering glances towards the receding Bachelor  but the Bachelor  s men never heeding their gaze for the lively revelry they were in ,ship went cheerily breeze stubbornly fought vessels parted crew Pequod looking grave lingering glances receding Bachelor Bachelor men heeding gaze lively revelry,10.00,"ship,went,cheerily,breeze,stubbornly,fought,vessels,parted,crew,Pequod,looking,grave,lingering,glances,receding,Bachelor,Bachelor,men,heeding,gaze,lively,revelry",0.00,
And as Ahab  leaning over the taffrail  eyed the homewardbound craft  he took from his pocket a small vial of sand  and then looking from the ship to the vial  seemed thereby bringing two remote associations together  for that vial was filled with Nantucket soundings ,Ahab leaning taffrail eyed homewardbound craft took pocket small vial sand looking ship vial bringing remote associations vial filled Nantucket soundings,8.96,"Ahab,leaning,taffrail,eyed,homewardbound,craft,took,pocket,small,vial,sand,looking,ship,vial,bringing,remote,associations,vial,filled,Nantucket,soundings",0.00,
Not seldom in this life  when  on the right side  fortune  s favourites sail close by us  we  though all adroop before  catch somewhat of the rushing breeze  and joyfully feel our bagging sails fill out ,seldom life right fortune favourites sail close adroop catch somewhat rushing breeze joyfully feel bagging sails fill,9.36,"seldom,life,right,fortune,favourites,sail,close,adroop,catch,somewhat,rushing,breeze,joyfully,feel,bagging,sails,fill",0.00,
For next day after encountering the gay Bachelor  whales were seen and four were slain  and one of them by Ahab ,day encountering gay Bachelor whales seen slain Ahab,11.61,"day,encountering,gay,Bachelor,whales,seen,slain,Ahab",0.00,
It was far down the afternoon  and when all the spearings of the crimson fight were done  and floating in the lovely sunset sea and sky  sun and whale both stilly died together  then  such a sweetness and such plaintiveness  such inwreathing orisons curled up in that rosy air  that it almost seemed as if far over from the deep green convent valleys of the Manilla isles  the Spanish land   breeze  wantonly turned sailor  had gone to sea  freighted with these vesper hymns ,far afternoon spearings crimson fight floating lovely sunset sea sky sun whale stilly died sweetness plaintiveness inwreathing orisons curled rosy air far deep green convent valleys Manilla isles Spanish land breeze wantonly turned sailor gone sea freighted vesper hymns,9.26,"far,afternoon,spearings,crimson,fight,floating,lovely,sunset,sea,sky,sun,whale,stilly,died,sweetness,plaintiveness,inwreathing,orisons,curled,rosy,air,far,deep,green,convent,valleys,Manilla,isles,Spanish,land,breeze,wantonly,turned,sailor,gone,sea,freighted,vesper,hymns",0.00,
Soothed again  but only soothed to deeper gloom  Ahab  who had sterned off from the whale  sat intently watching his final wanings from the now tranquil boat ,Soothed soothed deeper gloom Ahab sterned whale sat intently watching final wanings tranquil boat,8.23,"Soothed,soothed,deeper,gloom,Ahab,sterned,whale,sat,intently,watching,final,wanings,tranquil,boat",0.00,
For that strange spectacle observable in all sperm whales dying    the turning sunwards of the head  and so expiring    that strange spectacle  beheld of such a placid evening  somehow to Ahab conveyed a wondrousness unknown before ,strange spectacle observable sperm whales dying turning sunwards head expiring strange spectacle beheld placid evening Ahab conveyed wondrousness unknown,7.33,"strange,spectacle,observable,sperm,whales,dying,turning,sunwards,head,expiring,strange,spectacle,beheld,placid,evening,Ahab,conveyed,wondrousness,unknown",0.00,
 He turns and turns him to it    how slowly  but how steadfastly  his homage   rendering and invoking brow  with his last dying motions ,turns turns slowly steadfastly homage rendering invoking brow dying motions,9.56,"turns,turns,slowly,steadfastly,homage,rendering,invoking,brow,dying,motions",0.00,
He too worships fire  most faithful  broad  baronial vassal of the sun    Oh that these too   favouring eyes should see these too   favouring sights ,worships fire faithful broad baronial vassal sun Oh favouring eyes favouring sights,8.05,"worships,fire,faithful,broad,baronial,vassal,sun,Oh,favouring,eyes,favouring,sights",0.00,
here  far water   locked  beyond all hum of human weal or woe  in these most candid and impartial seas  where to traditions no rocks furnish tablets  where for long Chinese ages  the billows have still rolled on speechless and unspoken to  as stars that shine upon the Niger  s unknown source  here  too  life dies sunwards full of faith  but see ,far water locked hum human weal woe candid impartial seas traditions rocks furnish tablets long Chinese ages billows rolled speechless unspoken stars shine Niger unknown source life dies sunwards faith,8.93,"far,water,locked,hum,human,weal,woe,candid,impartial,seas,traditions,rocks,furnish,tablets,long,Chinese,ages,billows,rolled,speechless,unspoken,stars,shine,Niger,unknown,source,life,dies,sunwards,faith",0.00,
no sooner dead  than death whirls round the corpse  and it heads some other way ,sooner dead death whirls round corpse heads way,8.75,"sooner,dead,death,whirls,round,corpse,heads,way",0.00,
 Oh  thou dark Hindoo half of nature  who of drowned bones hast builded thy separate throne somewhere in the heart of these unverdured seas  thou art an infidel  thou queen  and too truly speakest to me in the wide   slaughtering Typhoon  and the hushed burial of its after calm ,Oh thou dark Hindoo half nature drowned bones hast builded thy separate throne heart unverdured seas thou art infidel thou queen truly speakest wide slaughtering Typhoon hushed burial calm,7.17,"Oh,thou,dark,Hindoo,half,nature,drowned,bones,hast,builded,thy,separate,throne,heart,unverdured,seas,thou,art,infidel,thou,queen,truly,speakest,wide,slaughtering,Typhoon,hushed,burial,calm",0.00,
Nor has this thy whale sunwards turned his dying head  and then gone round again  without a lesson to me ,thy whale sunwards turned dying head gone round lesson,10.48,"thy,whale,sunwards,turned,dying,head,gone,round,lesson",0.00,
 Oh  trebly hooped and welded hip of power ,Oh trebly hooped welded hip power,4.65,"Oh,trebly,hooped,welded,hip,power",0.00,
Oh  high aspiring  rainbowed jet    that one strivest  this one jettest all in vain ,Oh high aspiring rainbowed jet strivest jettest vain,7.14,"Oh,high,aspiring,rainbowed,jet,strivest,jettest,vain",0.00,
In vain  oh whale  dost thou seek intercedings with yon all   quickening sun  that only calls forth life  but gives it not again ,vain oh whale dost thou seek intercedings yon quickening sun calls forth life gives,6.98,"vain,oh,whale,dost,thou,seek,intercedings,yon,quickening,sun,calls,forth,life,gives",0.00,
Yet dost thou  darker half  rock me with a prouder  if a darker faith ,dost thou darker half rock prouder darker faith,8.57,"dost,thou,darker,half,rock,prouder,darker,faith",0.00,
All thy unnamable imminglings float beneath me here  I am buoyed by breaths of once living things  exhaled as air  but water now ,thy unnamable imminglings float beneath buoyed breaths living things exhaled air water,8.53,"thy,unnamable,imminglings,float,beneath,buoyed,breaths,living,things,exhaled,air,water",0.00,
 Then hail  for ever hail  O sea  in whose eternal tossings the wild fowl finds his only rest ,hail hail sea eternal tossings wild fowl finds rest,9.57,"hail,hail,sea,eternal,tossings,wild,fowl,finds,rest",0.00,
Born of earth  yet suckled by the sea  though hill and valley mothered me  ye billows are my foster   brothers ,Born earth suckled sea hill valley mothered ye billows foster brothers,8.11,"Born,earth,suckled,sea,hill,valley,mothered,ye,billows,foster,brothers",0.00,
The four whales slain that evening had died wide apart  one  far to windward  one  less distant  to leeward  one ahead  one astern ,whales slain evening died wide apart far windward distant leeward ahead astern,8.40,"whales,slain,evening,died,wide,apart,far,windward,distant,leeward,ahead,astern",0.00,
These last three were brought alongside ere nightfall  but the windward one could not be reached till morning  and the boat that had killed it lay by its side all night  and that boat was Ahab  s ,brought alongside ere nightfall windward reached till morning boat killed lay night boat Ahab,11.73,"brought,alongside,ere,nightfall,windward,reached,till,morning,boat,killed,lay,night,boat,Ahab",0.00,
The waif   pole was thrust upright into the dead whale  s spout   hole  and the lantern hanging from its top  cast a troubled flickering glare upon the black  glossy back  and far out upon the midnight waves  which gently chafed the whale  s broad flank  like soft surf upon a beach ,waif pole thrust upright dead whale spout hole lantern hanging cast troubled flickering glare black glossy far midnight waves gently chafed whale broad flank like soft surf beach,8.13,"waif,pole,thrust,upright,dead,whale,spout,hole,lantern,hanging,cast,troubled,flickering,glare,black,glossy,far,midnight,waves,gently,chafed,whale,broad,flank,like,soft,surf,beach",0.00,
Ahab and all his boat  s crew seemed asleep but the Parsee  who crouching in the bow  sat watching the sharks  that spectrally played round the whale  and tapped the light cedar planks with their tails ,Ahab boat crew asleep Parsee crouching bow sat watching sharks spectrally played round whale tapped light cedar planks tails,8.42,"Ahab,boat,crew,asleep,Parsee,crouching,bow,sat,watching,sharks,spectrally,played,round,whale,tapped,light,cedar,planks,tails",0.00,
A sound like the moaning in squadrons over Asphaltites of unforgiven ghosts of Gomorrah  ran shuddering through the air ,sound like moaning squadrons Asphaltites unforgiven ghosts Gomorrah ran shuddering air,6.67,"sound,like,moaning,squadrons,Asphaltites,unforgiven,ghosts,Gomorrah,ran,shuddering,air",0.00,
Started from his slumbers  Ahab  face to face  saw the Parsee  and hooped round by the gloom of the night they seemed the last men in a flooded world ,Started slumbers Ahab face face saw Parsee hooped round gloom night men flooded world,10.00,"Started,slumbers,Ahab,face,face,saw,Parsee,hooped,round,gloom,night,men,flooded,world",0.00,
Have I not said  old man  that neither hearse nor coffin can be thine ,said old man hearse coffin thine,11.43,"said,old,man,hearse,coffin,thine",0.00,
 And who are hearsed that die on the sea ,hearsed die sea,14.63,"hearsed,die,sea",0.00,
 But I said  old man  that ere thou couldst die on this voyage  two hearses must verily be seen by thee on the sea  the first not made by mortal hands  and the visible wood of the last one must be grown in America ,said old man ere thou couldst die voyage hearses verily seen thee sea mortal hands visible wood grown America,11.68,"said,old,man,ere,thou,couldst,die,voyage,hearses,verily,seen,thee,sea,mortal,hands,visible,wood,grown,America",0.00,
a strange sight that  Parsee    a hearse and its plumes floating over the ocean with the waves for the pall   bearers ,strange sight Parsee hearse plumes floating ocean waves pall bearers,9.32,"strange,sight,Parsee,hearse,plumes,floating,ocean,waves,pall,bearers",0.00,
Such a sight we shall not soon see ,sight shall soon,14.29,"sight,shall,soon",0.00,
 Believe it or not  thou canst not die till it be seen  old man ,Believe thou canst die till seen old man,9.38,"Believe,thou,canst,die,till,seen,old,man",0.00,
 Though it come to the last  I shall still go before thee thy pilot ,come shall thee thy pilot,13.24,"come,shall,thee,thy,pilot",0.00,
 And when thou art so gone before    if that ever befall    then ere I can follow  thou must still appear to me  to pilot me still    Was it not so ,thou art gone befall ere follow thou appear pilot,14.19,"thou,art,gone,befall,ere,follow,thou,appear,pilot",0.00,
Well  then  did I believe all ye say  oh my pilot ,believe ye oh pilot,14.00,"believe,ye,oh,pilot",0.00,
I have here two pledges that I shall yet slay Moby Dick and survive it ,pledges shall slay Moby Dick survive,12.68,"pledges,shall,slay,Moby,Dick,survive",0.00,
 Take another pledge  old man  said the Parsee  as his eyes lighted up like fire   flies in the gloom    Hemp only can kill thee ,pledge old man said Parsee eyes lighted like fire flies gloom Hemp kill thee,7.75,"pledge,old,man,said,Parsee,eyes,lighted,like,fire,flies,gloom,Hemp,kill,thee",0.00,
 The gallows  ye mean    I am immortal then  on land and on sea  cried Ahab  with a laugh of derision    Immortal on land and on sea ,gallows ye mean immortal land sea cried Ahab laugh derision Immortal land sea,9.77,"gallows,ye,mean,immortal,land,sea,cried,Ahab,laugh,derision,Immortal,land,sea",0.00,
The grey dawn came on  and the slumbering crew arose from the boat  s bottom  and ere noon the dead whale was brought to the ship ,grey dawn came slumbering crew arose boat ere noon dead whale brought ship,10.00,"grey,dawn,came,slumbering,crew,arose,boat,ere,noon,dead,whale,brought,ship",0.00,
The season for the Line at length drew near  and every day when Ahab  coming from his cabin  cast his eyes aloft  the vigilant helmsman would ostentatiously handle his spokes  and the eager mariners quickly run to the braces  and would stand there with all their eyes centrally fixed on the nailed doubloon  impatient for the order to point the ship  s prow for the equator ,season Line length drew near day Ahab coming cabin cast eyes aloft vigilant helmsman ostentatiously handle spokes eager mariners quickly run braces stand eyes centrally fixed nailed doubloon impatient order point ship prow equator,8.56,"season,Line,length,drew,near,day,Ahab,coming,cabin,cast,eyes,aloft,vigilant,helmsman,ostentatiously,handle,spokes,eager,mariners,quickly,run,braces,stand,eyes,centrally,fixed,nailed,doubloon,impatient,order,point,ship,prow,equator",0.00,
In good time the order came ,good time order came,7.14,"good,time,order,came",0.00,
It was hard upon high noon  and Ahab  seated in the bows of his high   hoisted boat  was about taking his wonted daily observation of the sun to determine his latitude ,hard high noon Ahab seated bows high hoisted boat taking wonted daily observation sun determine latitude,8.93,"hard,high,noon,Ahab,seated,bows,high,hoisted,boat,taking,wonted,daily,observation,sun,determine,latitude",0.00,
Now  in that Japanese sea  the days in summer are as freshets of effulgences ,Japanese sea days summer freshets effulgences,10.39,"Japanese,sea,days,summer,freshets,effulgences",0.00,
That unblinkingly vivid Japanese sun seems the blazing focus of the glassy ocean  s immeasurable burning   glass ,unblinkingly vivid Japanese sun blazing focus glassy ocean immeasurable burning glass,5.31,"unblinkingly,vivid,Japanese,sun,blazing,focus,glassy,ocean,immeasurable,burning,glass",0.00,
The sky looks lacquered  clouds there are none  the horizon floats  and this nakedness of unrelieved radiance is as the insufferable splendors of God  s throne ,sky looks lacquered clouds horizon floats nakedness unrelieved radiance insufferable splendors God throne,8.12,"sky,looks,lacquered,clouds,horizon,floats,nakedness,unrelieved,radiance,insufferable,splendors,God,throne",0.00,
Well that Ahab  s quadrant was furnished with coloured glasses  through which to take sight of that solar fire ,Ahab quadrant furnished coloured glasses sight solar fire,9.91,"Ahab,quadrant,furnished,coloured,glasses,sight,solar,fire",0.00,
So  swinging his seated form to the roll of the ship  and with his astrological   looking instrument placed to his eye  he remained in that posture for some moments to catch the precise instant when the sun should gain its precise meridian ,swinging seated form roll ship astrological looking instrument placed eye remained posture moments catch precise instant sun gain precise meridian,9.17,"swinging,seated,form,roll,ship,astrological,looking,instrument,placed,eye,remained,posture,moments,catch,precise,instant,sun,gain,precise,meridian",0.00,
Meantime while his whole attention was absorbed  the Parsee was kneeling beneath him on the ship  s deck  and with face thrown up like Ahab  s  was eyeing the same sun with him  only the lids of his eyes half hooded their orbs  and his wild face was subdued to an earthly passionlessness ,Meantime attention absorbed Parsee kneeling beneath ship deck face thrown like Ahab eyeing sun lids eyes half hooded orbs wild face subdued earthly passionlessness,10.07,"Meantime,attention,absorbed,Parsee,kneeling,beneath,ship,deck,face,thrown,like,Ahab,eyeing,sun,lids,eyes,half,hooded,orbs,wild,face,subdued,earthly,passionlessness",0.00,
At length the desired observation was taken  and with his pencil upon his ivory leg  Ahab soon calculated what his latitude must be at that precise instant ,length desired observation taken pencil ivory leg Ahab soon calculated latitude precise instant,8.97,"length,desired,observation,taken,pencil,ivory,leg,Ahab,soon,calculated,latitude,precise,instant",0.00,
Then falling into a moment  s revery  he again looked up towards the sun and murmured to himself   Thou sea   mark ,falling moment revery looked sun murmured Thou sea mark,10.43,"falling,moment,revery,looked,sun,murmured,Thou,sea,mark",0.00,
thou high and mighty Pilot ,thou high mighty Pilot,3.70,"thou,high,mighty,Pilot",0.00,
thou tellest me truly where I AM    but canst thou cast the least hint where I SHALL be ,thou tellest truly canst thou cast hint SHALL,11.36,"thou,tellest,truly,canst,thou,cast,hint,SHALL",0.00,
Or canst thou tell where some other thing besides me is this moment living ,canst thou tell thing moment living,10.67,"canst,thou,tell,thing,moment,living",0.00,
This instant thou must be eyeing him ,instant thou eyeing,10.81,"instant,thou,eyeing",0.00,
These eyes of mine look into the very eye that is even now beholding him  aye  and into the eye that is even now equally beholding the objects on the unknown  thither side of thee  thou sun ,eyes look eye beholding aye eye equally beholding objects unknown thither thee thou sun,12.11,"eyes,look,eye,beholding,aye,eye,equally,beholding,objects,unknown,thither,thee,thou,sun",0.00,
Then gazing at his quadrant  and handling  one after the other  its numerous cabalistical contrivances  he pondered again  and muttered   Foolish toy ,gazing quadrant handling numerous cabalistical contrivances pondered muttered Foolish toy,8.00,"gazing,quadrant,handling,numerous,cabalistical,contrivances,pondered,muttered,Foolish,toy",0.00,
babies  plaything of haughty Admirals  and Commodores  and Captains  the world brags of thee  of thy cunning and might  but what after all canst thou do  but tell the poor  pitiful point  where thou thyself happenest to be on this wide planet  and the hand that holds thee  no ,babies plaything haughty Admirals Commodores Captains world brags thee thy cunning canst thou tell poor pitiful point thou thyself happenest wide planet hand holds thee,8.66,"babies,plaything,haughty,Admirals,Commodores,Captains,world,brags,thee,thy,cunning,canst,thou,tell,poor,pitiful,point,thou,thyself,happenest,wide,planet,hand,holds,thee",0.00,
Thou canst not tell where one drop of water or one grain of sand will be to   morrow noon  and yet with thy impotence thou insultest the sun ,Thou canst tell drop water grain sand morrow noon thy impotence thou insultest sun,9.93,"Thou,canst,tell,drop,water,grain,sand,morrow,noon,thy,impotence,thou,insultest,sun",0.00,
Curse thee  thou vain toy  and cursed be all the things that cast man  s eyes aloft to that heaven  whose live vividness but scorches him  as these old eyes are even now scorched with thy light  O sun ,Curse thee thou vain toy cursed things cast man eyes aloft heaven live vividness scorches old eyes scorched thy light sun,8.96,"Curse,thee,thou,vain,toy,cursed,things,cast,man,eyes,aloft,heaven,live,vividness,scorches,old,eyes,scorched,thy,light,sun",0.00,
Level by nature to this earth  s horizon are the glances of man  s eyes  not shot from the crown of his head  as if God had meant him to gaze on his firmament ,Level nature earth horizon glances man eyes shot crown head God meant gaze firmament,12.58,"Level,nature,earth,horizon,glances,man,eyes,shot,crown,head,God,meant,gaze,firmament",0.00,
Curse thee  thou quadrant ,Curse thee thou quadrant,0.00,"Curse,thee,thou,quadrant",0.00,
dashing it to the deck   no longer will I guide my earthly way by thee  the level ship  s compass  and the level deadreckoning  by log and by line  THESE shall conduct me  and show me my place on the sea ,dashing deck longer guide earthly way thee level ship compass level deadreckoning log line shall conduct place sea,11.27,"dashing,deck,longer,guide,earthly,way,thee,level,ship,compass,level,deadreckoning,log,line,shall,conduct,place,sea",0.00,
Aye  lighting from the boat to the deck   thus I trample on thee  thou paltry thing that feebly pointest on high  thus I split and destroy thee ,Aye lighting boat deck trample thee thou paltry thing feebly pointest high split destroy thee,8.33,"Aye,lighting,boat,deck,trample,thee,thou,paltry,thing,feebly,pointest,high,split,destroy,thee",0.00,
As the frantic old man thus spoke and thus trampled with his live and dead feet  a sneering triumph that seemed meant for Ahab  and a fatalistic despair that seemed meant for himself    these passed over the mute  motionless Parsee  s face ,frantic old man spoke trampled live dead feet sneering triumph meant Ahab fatalistic despair meant passed mute motionless Parsee face,9.17,"frantic,old,man,spoke,trampled,live,dead,feet,sneering,triumph,meant,Ahab,fatalistic,despair,meant,passed,mute,motionless,Parsee,face",0.00,
Unobserved he rose and glided away  while  awestruck by the aspect of their commander  the seamen clustered together on the forecastle  till Ahab  troubledly pacing the deck  shouted out    To the braces ,Unobserved rose glided away awestruck aspect commander seamen clustered forecastle till Ahab troubledly pacing deck shouted braces,7.35,"Unobserved,rose,glided,away,awestruck,aspect,commander,seamen,clustered,forecastle,till,Ahab,troubledly,pacing,deck,shouted,braces",0.00,
In an instant the yards swung round  and as the ship half   wheeled upon her heel  her three firm   seated graceful masts erectly poised upon her long  ribbed hull  seemed as the three Horatii pirouetting on one sufficient steed ,instant yards swung round ship half wheeled heel firm seated graceful masts erectly poised long ribbed hull Horatii pirouetting sufficient steed,7.86,"instant,yards,swung,round,ship,half,wheeled,heel,firm,seated,graceful,masts,erectly,poised,long,ribbed,hull,Horatii,pirouetting,sufficient,steed",0.00,
Standing between the knight   heads  Starbuck watched the Pequod  s tumultuous way  and Ahab  s also  as he went lurching along the deck ,Standing knight heads Starbuck watched Pequod tumultuous way Ahab went lurching deck,8.03,"Standing,knight,heads,Starbuck,watched,Pequod,tumultuous,way,Ahab,went,lurching,deck",0.00,
 I have sat before the dense coal fire and watched it all aglow  full of its tormented flaming life  and I have seen it wane at last  down  down  to dumbest dust ,sat dense coal fire watched aglow tormented flaming life seen wane dumbest dust,11.73,"sat,dense,coal,fire,watched,aglow,tormented,flaming,life,seen,wane,dumbest,dust",0.00,
Old man of oceans ,Old man oceans,5.56,"Old,man,oceans",0.00,
of all this fiery life of thine  what will at length remain but one little heap of ashes ,fiery life thine length remain little heap ashes,11.24,"fiery,life,thine,length,remain,little,heap,ashes",0.00,
 Aye  cried Stubb   but sea   coal ashes    mind ye that  Mr  Starbuck    sea   coal  not your common charcoal ,Aye cried Stubb sea coal ashes mind ye Mr Starbuck sea coal common charcoal,3.60,"Aye,cried,Stubb,sea,coal,ashes,mind,ye,Mr,Starbuck,sea,coal,common,charcoal",0.00,
Well  well  I heard Ahab mutter   Here some one thrusts these cards into these old hands of mine  swears that I must play them  and no others ,heard Ahab mutter thrusts cards old hands swears play,12.68,"heard,Ahab,mutter,thrusts,cards,old,hands,swears,play",0.00,
And damn me  Ahab  but thou actest right  live in the game  and die in it ,damn Ahab thou actest right live game die,10.81,"damn,Ahab,thou,actest,right,live,game,die",0.00,
Warmest climes but nurse the cruellest fangs  the tiger of Bengal crouches in spiced groves of ceaseless verdure ,Warmest climes nurse cruellest fangs tiger Bengal crouches spiced groves ceaseless verdure,5.31,"Warmest,climes,nurse,cruellest,fangs,tiger,Bengal,crouches,spiced,groves,ceaseless,verdure",0.00,
Skies the most effulgent but basket the deadliest thunders  gorgeous Cuba knows tornadoes that never swept tame northern lands ,Skies effulgent basket deadliest thunders gorgeous Cuba knows tornadoes swept tame northern lands,4.72,"Skies,effulgent,basket,deadliest,thunders,gorgeous,Cuba,knows,tornadoes,swept,tame,northern,lands",0.00,
So  too  it is  that in these resplendent Japanese seas the mariner encounters the direst of all storms  the Typhoon ,resplendent Japanese seas mariner encounters direst storms Typhoon,10.26,"resplendent,Japanese,seas,mariner,encounters,direst,storms,Typhoon",0.00,
It will sometimes burst from out that cloudless sky  like an exploding bomb upon a dazed and sleepy town ,burst cloudless sky like exploding bomb dazed sleepy town,9.52,"burst,cloudless,sky,like,exploding,bomb,dazed,sleepy,town",0.00,
Towards evening of that day  the Pequod was torn of her canvas  and bare   poled was left to fight a Typhoon which had struck her directly ahead ,evening day Pequod torn canvas bare poled left fight Typhoon struck directly ahead,9.66,"evening,day,Pequod,torn,canvas,bare,poled,left,fight,Typhoon,struck,directly,ahead",0.00,
When darkness came on  sky and sea roared and split with the thunder  and blazed with the lightning  that showed the disabled masts fluttering here and there with the rags which the first fury of the tempest had left for its after sport ,darkness came sky sea roared split thunder blazed lightning showed disabled masts fluttering rags fury tempest left sport,10.55,"darkness,came,sky,sea,roared,split,thunder,blazed,lightning,showed,disabled,masts,fluttering,rags,fury,tempest,left,sport",0.00,
Holding by a shroud  Starbuck was standing on the quarter   deck  at every flash of the lightning glancing aloft  to see what additional disaster might have befallen the intricate hamper there  while Stubb and Flask were directing the men in the higher hoisting and firmer lashing of the boats ,Holding shroud Starbuck standing quarter deck flash lightning glancing aloft additional disaster befallen intricate hamper Stubb Flask directing men higher hoisting firmer lashing boats,8.50,"Holding,shroud,Starbuck,standing,quarter,deck,flash,lightning,glancing,aloft,additional,disaster,befallen,intricate,hamper,Stubb,Flask,directing,men,higher,hoisting,firmer,lashing,boats",0.00,
Though lifted to the very top of the cranes  the windward quarter boat  did not escape ,lifted cranes windward quarter boat escape,11.49,"lifted,cranes,windward,quarter,boat,escape",0.00,
A great rolling sea  dashing high up against the reeling ship  s high teetering side  stove in the boat  s bottom at the stern  and left it again  all dripping through like a sieve ,great rolling sea dashing high reeling ship high teetering stove boat stern left dripping like sieve,9.94,"great,rolling,sea,dashing,high,reeling,ship,high,teetering,stove,boat,stern,left,dripping,like,sieve",0.00,
 Bad work  bad work ,Bad work bad work,0.00,"Bad,work,bad,work",0.00,
Mr  Starbuck  said Stubb  regarding the wreck   but the sea will have its way ,Mr Starbuck said Stubb wreck sea way,8.97,"Mr,Starbuck,said,Stubb,wreck,sea,way",0.00,
You see  Mr  Starbuck  a wave has such a great long start before it leaps  all round the world it runs  and then comes the spring ,Mr Starbuck wave great long start leaps round world runs comes spring,10.77,"Mr,Starbuck,wave,great,long,start,leaps,round,world,runs,comes,spring",0.00,
But as for me  all the start I have to meet it  is just across the deck here ,start meet deck,19.48,"start,meet,deck",0.00,
But never mind  it  s all in fun  so the old song says   ,mind fun old song says,14.04,"mind,fun,old,song,says",0.00,
jolly is the gale  And a joker is the whale  A  flourishin  his tail    Such a funny  sporty  gamy  jesty  joky  hoky   poky lad  is the Ocean  oh ,jolly gale joker whale flourishin tail funny sporty gamy jesty joky hoky poky lad Ocean oh,8.16,"jolly,gale,joker,whale,flourishin,tail,funny,sporty,gamy,jesty,joky,hoky,poky,lad,Ocean,oh",0.00,
The scud all a flyin  That  s his flip only foamin  When he stirs in the spicin    Such a funny  sporty  gamy  jesty  joky  hoky   poky lad  is the Ocean  oh ,scud flyin flip foamin stirs spicin funny sporty gamy jesty joky hoky poky lad Ocean oh,9.49,"scud,flyin,flip,foamin,stirs,spicin,funny,sporty,gamy,jesty,joky,hoky,poky,lad,Ocean,oh",0.00,
Thunder splits the ships  But he only smacks his lips  A tastin  of this flip    Such a funny  sporty  gamy  jesty  joky  hoky   poky lad  is the Ocean  oh ,Thunder splits ships smacks lips tastin flip funny sporty gamy jesty joky hoky poky lad Ocean oh,7.69,"Thunder,splits,ships,smacks,lips,tastin,flip,funny,sporty,gamy,jesty,joky,hoky,poky,lad,Ocean,oh",0.00,
 Avast Stubb  cried Starbuck   let the Typhoon sing  and strike his harp here in our rigging  but if thou art a brave man thou wilt hold thy peace ,Avast Stubb cried Starbuck let Typhoon sing strike harp rigging thou art brave man thou wilt hold thy peace,6.12,"Avast,Stubb,cried,Starbuck,let,Typhoon,sing,strike,harp,rigging,thou,art,brave,man,thou,wilt,hold,thy,peace",0.00,
 But I am not a brave man  never said I was a brave man  I am a coward  and I sing to keep up my spirits ,brave man said brave man coward sing spirits,17.14,"brave,man,said,brave,man,coward,sing,spirits",0.00,
And I tell you what it is  Mr  Starbuck  there  s no way to stop my singing in this world but to cut my throat ,tell Mr Starbuck way stop singing world cut throat,14.41,"tell,Mr,Starbuck,way,stop,singing,world,cut,throat",0.00,
And when that  s done  ten to one I sing ye the doxology for a wind   up ,sing ye doxology wind,17.81,"sing,ye,doxology,wind",0.00,
look through my eyes if thou hast none of thine own ,look eyes thou hast thine,11.54,"look,eyes,thou,hast,thine",0.00,
how can you see better of a dark night than anybody else  never mind how foolish ,better dark night anybody mind foolish,12.35,"better,dark,night,anybody,mind,foolish",0.00,
